deployment_organization_code,deployment_code,analysis_organization_code,analysis_code,detection_start_datetime,detection_end_datetime,detection_effort_secs,detection_sound_source_code,detection_call_type_code,detection_behavior_code,detection_demographic_code,detection_n_validated,detection_n_total,detection_result_code,detection_event_type,detection_event_id,detection_latitude,detection_longitude,detection_received_level_db,detection_quality_code,detection_n_animals,detection_n_animals_min,detection_n_animals_max,detection_json,detection_comments,localization_method_code,localization_latitude,localization_latitude_min,localization_latitude_max,localization_longitude,localization_longitude_min,localization_longitude_max,localization_distance_m,localization_distance_m_min,localization_distance_m_max,localization_bearing,localization_bearing_min,localization_bearing_max,localization_depth_method_code,localization_depth_n_signals,localization_depth_m,localization_depth_m_min,localization_depth_m_max,localization_json,localization_comments
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-08-27T13:00:00+0000,2016-08-27T13:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-08-27T14:00:00+0000,2016-08-27T14:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-08-27T19:00:00+0000,2016-08-27T19:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-08-27T19:00:00+0000,2016-08-27T19:59:59+0000,720,FIWH,FIWH_40HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-08-27T22:00:00+0000,2016-08-27T22:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-08-28T19:00:00+0000,2016-08-28T19:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-08-29T15:00:00+0000,2016-08-29T15:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-08-30T12:00:00+0000,2016-08-30T12:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-01T11:00:00+0000,2016-09-01T11:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-01T12:00:00+0000,2016-09-01T12:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-01T23:00:00+0000,2016-09-01T23:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-02T05:00:00+0000,2016-09-02T05:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-02T06:00:00+0000,2016-09-02T06:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-02T12:00:00+0000,2016-09-02T12:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-03T04:00:00+0000,2016-09-03T04:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-03T13:00:00+0000,2016-09-03T13:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-03T19:00:00+0000,2016-09-03T19:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-03T20:00:00+0000,2016-09-03T20:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-04T11:00:00+0000,2016-09-04T11:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-04T15:00:00+0000,2016-09-04T15:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-08T18:00:00+0000,2016-09-08T18:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-10T21:00:00+0000,2016-09-10T21:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-12T07:00:00+0000,2016-09-12T07:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-12T11:00:00+0000,2016-09-12T11:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-12T14:00:00+0000,2016-09-12T14:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-12T15:00:00+0000,2016-09-12T15:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-13T13:00:00+0000,2016-09-13T13:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-13T14:00:00+0000,2016-09-13T14:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-14T14:00:00+0000,2016-09-14T14:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-14T15:00:00+0000,2016-09-14T15:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-14T17:00:00+0000,2016-09-14T17:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-15T00:00:00+0000,2016-09-15T00:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-15T02:00:00+0000,2016-09-15T02:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-15T05:00:00+0000,2016-09-15T05:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,FIWH_ANALYSIS,2016-09-15T06:00:00+0000,2016-09-15T06:59:59+0000,720,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,GRAM_ANALYSIS,2016-08-30T08:00:00+0000,2016-08-30T08:59:59+0000,720,GRAM,OD_CLICK_IMP,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,GRAM_ANALYSIS,2016-08-30T11:00:00+0000,2016-08-30T11:59:59+0000,720,GRAM,OD_CLICK_IMP,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,GRAM_ANALYSIS,2016-09-04T17:00:00+0000,2016-09-04T17:59:59+0000,720,GRAM,OD_CLICK_IMP,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,GRAM_ANALYSIS,2016-09-05T16:00:00+0000,2016-09-05T16:59:59+0000,720,GRAM,OD_CLICK_IMP,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,NBHF_ANALYSIS,2016-08-28T19:00:00+0000,2016-08-28T19:59:59+0000,720,NBHF,OD_CLICK_NBHF,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,NBHF_ANALYSIS,2016-08-31T06:00:00+0000,2016-08-31T06:59:59+0000,720,NBHF,OD_CLICK_NBHF,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,NBHF_ANALYSIS,2016-09-01T07:00:00+0000,2016-09-01T07:59:59+0000,720,NBHF,OD_CLICK_NBHF,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,NBHF_ANALYSIS,2016-09-02T08:00:00+0000,2016-09-02T08:59:59+0000,720,NBHF,OD_CLICK_NBHF,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,NBHF_ANALYSIS,2016-09-03T18:00:00+0000,2016-09-03T18:59:59+0000,720,NBHF,OD_CLICK_NBHF,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,NBHF_ANALYSIS,2016-09-04T07:00:00+0000,2016-09-04T07:59:59+0000,720,NBHF,OD_CLICK_NBHF,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,NBHF_ANALYSIS,2016-09-09T09:00:00+0000,2016-09-09T09:59:59+0000,720,NBHF,OD_CLICK_NBHF,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,NBHF_ANALYSIS,2016-09-11T19:00:00+0000,2016-09-11T19:59:59+0000,720,NBHF,OD_CLICK_NBHF,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,NBHF_ANALYSIS,2016-09-13T11:00:00+0000,2016-09-13T11:59:59+0000,720,NBHF,OD_CLICK_NBHF,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,NBHF_ANALYSIS,2016-09-14T14:00:00+0000,2016-09-14T14:59:59+0000,720,NBHF,OD_CLICK_NBHF,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,NBHF_ANALYSIS,2016-09-14T15:00:00+0000,2016-09-14T15:59:59+0000,720,NBHF,OD_CLICK_NBHF,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-27T00:00:00+0000,2016-08-27T00:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-27T01:00:00+0000,2016-08-27T01:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-27T03:00:00+0000,2016-08-27T03:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-27T15:00:00+0000,2016-08-27T15:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-27T20:00:00+0000,2016-08-27T20:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-27T21:00:00+0000,2016-08-27T21:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-27T22:00:00+0000,2016-08-27T22:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T00:00:00+0000,2016-08-28T00:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T01:00:00+0000,2016-08-28T01:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T02:00:00+0000,2016-08-28T02:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T03:00:00+0000,2016-08-28T03:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T04:00:00+0000,2016-08-28T04:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T05:00:00+0000,2016-08-28T05:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T09:00:00+0000,2016-08-28T09:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T10:00:00+0000,2016-08-28T10:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T11:00:00+0000,2016-08-28T11:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T12:00:00+0000,2016-08-28T12:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T13:00:00+0000,2016-08-28T13:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T14:00:00+0000,2016-08-28T14:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T15:00:00+0000,2016-08-28T15:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T16:00:00+0000,2016-08-28T16:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T20:00:00+0000,2016-08-28T20:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T21:00:00+0000,2016-08-28T21:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T22:00:00+0000,2016-08-28T22:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-28T23:00:00+0000,2016-08-28T23:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T00:00:00+0000,2016-08-29T00:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T01:00:00+0000,2016-08-29T01:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T03:00:00+0000,2016-08-29T03:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T04:00:00+0000,2016-08-29T04:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T05:00:00+0000,2016-08-29T05:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T06:00:00+0000,2016-08-29T06:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T08:00:00+0000,2016-08-29T08:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T09:00:00+0000,2016-08-29T09:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T10:00:00+0000,2016-08-29T10:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T11:00:00+0000,2016-08-29T11:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T12:00:00+0000,2016-08-29T12:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T13:00:00+0000,2016-08-29T13:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-08-29T22:00:00+0000,2016-08-29T22:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-09-03T10:00:00+0000,2016-09-03T10:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-09-03T13:00:00+0000,2016-09-03T13:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-09-04T16:00:00+0000,2016-09-04T16:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-09-05T14:00:00+0000,2016-09-05T14:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-09-05T16:00:00+0000,2016-09-05T16:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-09-05T17:00:00+0000,2016-09-05T17:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-09-13T11:00:00+0000,2016-09-13T11:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-09-13T12:00:00+0000,2016-09-13T12:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-09-13T13:00:00+0000,2016-09-13T13:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-09-14T11:00:00+0000,2016-09-14T11:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SWFSC,SPWH_ANALYSIS,2016-09-14T23:00:00+0000,2016-09-14T23:59:59+0000,720,SPWH,SPWH_USC,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
